decision,up_prob,down_prob,confidence,actual_direction,actual_return
NO_TRADE,0.49886509251792627,0.5011349074820738,0.0,0,-0.0351810380406639
NO_TRADE,0.5208488614975323,0.47915113850246777,0.0,1,0.0048443712993138
NO_TRADE,0.5234600822438901,0.4765399177561099,0.0,1,0.0052556877507775
NO_TRADE,0.5093761268660503,0.4906238731339497,0.0,0,-0.0116995725723732
NO_TRADE,0.49522522078523323,0.5047747792147668,0.0,0,-0.0434513741329978
NO_TRADE,0.4989712278917611,0.5010287721082388,0.0,0,-0.0486532329387149
NO_TRADE,0.5014246507581842,0.49857534924181574,0.0,0,-0.0143766267900235
NO_TRADE,0.502933024175915,0.49706697582408504,0.0,0,-0.0060207529746533
NO_TRADE,0.5093539868677682,0.49064601313223183,0.0,0,-0.0060201967058752
NO_TRADE,0.5013181102976266,0.4986818897023733,0.0,0,-0.0565220129658612
NO_TRADE,0.5085870207312855,0.4914129792687145,0.0,0,-0.0298677618869645
NO_TRADE,0.5187416129963637,0.4812583870036364,0.0,1,0.0500020768298225
NO_TRADE,0.5198631061573961,0.48013689384260383,0.0,1,0.0306296754373753
NO_TRADE,0.5096428002483757,0.49035719975162434,0.0,0,-0.0038532199410997
NO_TRADE,0.5171183590778013,0.4828816409221987,0.0,1,0.0065138555085516
NO_TRADE,0.5126445341790941,0.48735546582090605,0.0,1,0.0618411350219778
NO_TRADE,0.5156848916051816,0.48431510839481834,0.0,1,0.0858176528659526
NO_TRADE,0.5161772268829492,0.4838227731170508,0.0,1,0.0281588540648027
NO_TRADE,0.5132011584311664,0.4867988415688336,0.0,0,-0.0059510187303669
NO_TRADE,0.5213404067531736,0.47865959324682644,0.0,1,0.0067835871321613
NO_TRADE,0.5075956564184915,0.4924043435815085,0.0,0,-0.00592456310728
NO_TRADE,0.5056322986984562,0.49436770130154395,0.0,0,-0.0104654831846412
NO_TRADE,0.5116282104038818,0.48837178959611816,0.0,0,-0.0104619076991224
NO_TRADE,0.5170503304962784,0.4829496695037217,0.0,0,-0.0167973111007228
NO_TRADE,0.5235680017681988,0.4764319982318012,0.0,1,0.0163718566829723
NO_TRADE,0.5211714841162184,0.47882851588378167,0.0,1,0.0387292963196947
NO_TRADE,0.5195385079873011,0.4804614920126989,0.0,1,0.0159250001102968
NO_TRADE,0.5123157838739356,0.4876842161260644,0.0,1,0.0176571129160837
NO_TRADE,0.5224039996817623,0.47759600031823757,0.0,1,0.0179476802176062
NO_TRADE,0.49927210249153137,0.5007278975084687,0.0,0,-0.0180355047348927
NO_TRADE,0.5077108488842909,0.4922891511157091,0.0,0,-0.0248822682170785
NO_TRADE,0.5112620609079571,0.48873793909204294,0.0,0,-0.031449496131846
NO_TRADE,0.5054696829297508,0.49453031707024914,0.0,0,-0.0231196269830944
NO_TRADE,0.5160764358784324,0.48392356412156756,0.0,1,0.0033705327351825
NO_TRADE,0.5152560744120848,0.4847439255879151,0.0,1,0.0036177750562368
NO_TRADE,0.5188058898233509,0.4811941101766492,0.0,1,0.003981070001855
NO_TRADE,0.5180298583985091,0.4819701416014908,0.0,1,0.0082125213718818
NO_TRADE,0.5168211091456284,0.48317889085437155,0.0,1,0.0179919010751899
NO_TRADE,0.5165761570500583,0.4834238429499418,0.0,1,0.0518412088238775
NO_TRADE,0.5180969626456968,0.4819030373543032,0.0,1,0.0134047773205182
NO_TRADE,0.50436185143053,0.4956381485694699,0.0,0,-0.026459794491395
NO_TRADE,0.5058515969607739,0.4941484030392262,0.0,0,-0.010637361944558
NO_TRADE,0.5172710873570757,0.48272891264292433,0.0,0,-0.0159683795509961
NO_TRADE,0.5142419613460953,0.48575803865390466,0.0,0,-0.0042551180521261
NO_TRADE,0.5150808824512939,0.48491911754870604,0.0,0,-0.00050748037585
NO_TRADE,0.5104334762085427,0.48956652379145726,0.0,0,-0.0073272029368531
NO_TRADE,0.5128945424681614,0.4871054575318386,0.0,0,-0.0055332175867291
NO_TRADE,0.5116590943425676,0.4883409056574324,0.0,0,-0.0083954757507558
NO_TRADE,0.49615251099371266,0.5038474890062873,0.0,0,-0.0159354890952089
NO_TRADE,0.5070065130647755,0.49299348693522455,0.0,0,-0.011857895368094
NO_TRADE,0.5144544187821979,0.48554558121780217,0.0,0,-6.588687325776799e-05
NO_TRADE,0.5232245543218088,0.4767754456781912,0.0,1,0.0087774064896759
NO_TRADE,0.5188098686922317,0.4811901313077683,0.0,1,0.0044777335758593
NO_TRADE,0.5179561337542062,0.48204386624579376,0.0,1,0.0018310440672658
NO_TRADE,0.5154693978612704,0.4845306021387296,0.0,1,0.0031045147525294
NO_TRADE,0.5077598739200126,0.49224012607998735,0.0,0,-0.0055834352151659
NO_TRADE,0.5080910254133085,0.4919089745866915,0.0,0,-0.0193168848659123
NO_TRADE,0.5037231138908472,0.4962768861091527,0.0,0,-0.0065233614392466
NO_TRADE,0.5192680267319755,0.4807319732680244,0.0,1,0.0003795670660694
NO_TRADE,0.5087155581522053,0.4912844418477947,0.0,0,-0.0094663525110339
NO_TRADE,0.5085390813833652,0.49146091861663477,0.0,0,-0.0043719105672436
NO_TRADE,0.5027768845967938,0.49722311540320624,0.0,0,-0.0021984843050716
NO_TRADE,0.5143523096088397,0.48564769039116035,0.0,0,-0.0013349955770652
NO_TRADE,0.5171054842618196,0.4828945157381805,0.0,1,0.0045903328512849
NO_TRADE,0.5161111277048714,0.4838888722951285,0.0,1,0.0153854989589848
NO_TRADE,0.516934904913608,0.48306509508639195,0.0,1,0.0067173165219942
NO_TRADE,0.5074943140015865,0.49250568599841343,0.0,0,-0.0055717621880395
NO_TRADE,0.5062369719182248,0.49376302808177525,0.0,0,-0.0015485286165554
NO_TRADE,0.5173677639743236,0.48263223602567634,0.0,1,0.0013858416798149
NO_TRADE,0.502847419486807,0.49715258051319305,0.0,0,-0.0018234654765828
NO_TRADE,0.5024281125004016,0.49757188749959846,0.0,0,-0.0055349873869841
NO_TRADE,0.5024803805230124,0.49751961947698753,0.0,0,-0.0127924613764138
NO_TRADE,0.4996659539232873,0.5003340460767127,0.0,0,-0.0408580977947594
NO_TRADE,0.5041533444259776,0.4958466555740224,0.0,0,-0.0835643592408006
NO_TRADE,0.5063548672084011,0.49364513279159894,0.0,0,-0.0576739094086609
NO_TRADE,0.5039725330642179,0.4960274669357821,0.0,0,-0.0021108502230743
NO_TRADE,0.5192630585745018,0.4807369414254981,0.0,1,0.0037470096166524
NO_TRADE,0.5076585228018966,0.4923414771981034,0.0,0,-0.0122857246380935
NO_TRADE,0.5040159320864022,0.49598406791359784,0.0,0,-0.0119517385170855
NO_TRADE,0.5178294795527792,0.48217052044722086,0.0,1,0.0074103287394625
NO_TRADE,0.5120085116960676,0.4879914883039323,0.0,0,-0.0004215577479197
NO_TRADE,0.5066633651514544,0.4933366348485457,0.0,0,-0.0086487943719007
