block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count,btc_price,eth_price,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2022-12-29 00:00:00+00:00,10,0.9177,0.1426,1.0,65,352262.5464,2154.6261,0.8574,49,302034.4767,6295.940755,24036.7218,26191.3479,2154.6261,65,352262.5464,6,16592.542999721893,1196.9240120716072,,,0.0,0.181396,,,-0.051837,,,0.0,-0.295462,-0.046984,0.0,0.841315,,
2022-12-30 00:00:00+00:00,7,0.8646,0.4002,1.0,63,540201.1765,15700.1293,0.5998,51,324034.4048,12098.678706,100233.3212,115933.4505,15700.1293,63,540201.1765,5,16551.23757315942,1195.238231912516,,,0.0,0.344926,,,0.024874,,,0.0,0.092171,0.029914,0.0,0.865708,,
2022-12-31 00:00:00+00:00,4,0.8874,0.2393,1.0,53,512851.0006,11509.4267,0.7607,44,390151.1569,10833.311838,57690.5598,65009.2839,7318.7241,53,512851.0006,5,16573.358165052243,1198.8070297454626,0.000785,-123.1345,-0.7071,0.279982,-0.3938,,0.023626,-0.000395,0.0603,0.7071,0.107344,0.028088,-0.2229,0.871155,0.005447,
2023-01-01 00:00:00+00:00,11,2.2272,0.1636,0.9474,47,161862.822,4129.1107,0.8364,38,142900.8025,4839.287611,19294.4627,8662.9414,-10631.5214,56,170858.2066,7,16559.987771017095,1197.2154555125956,0.00163,-177.0204,-1.0542,0.194337,-1.6728,,-0.061218,0.003665,0.0485,0.9618,-0.331564,-0.054801,-1.1489,0.780642,-0.090512,
2023-01-02 00:00:00+00:00,15,2.3125,0.1737,1.0,56,219263.8432,-675.856,0.8263,33,181178.1641,9060.425991,26588.2177,11497.4615,-15090.7562,56,219263.8432,8,16686.503010708373,1211.167918820006,-0.00245,171.7023,0.0769,0.216071,1.3268,,-0.070759,-0.00515,0.046,1.1125,-0.343191,-0.064643,0.5823,0.803439,0.022797,-0.062268
2023-01-03 00:00:00+00:00,13,1.4213,0.2683,1.0,61,161135.5881,-2045.0412,0.7317,39,117906.9922,1796.244303,25375.1889,17853.407,-7521.7819,61,161135.5881,9,16690.377083199997,1213.685262179764,-0.00013,229.1332,1.2642,0.211951,2.695,,-0.065206,0.010429,0.0085,0.9652,-0.326647,-0.059209,0.7665,0.778853,-0.024586,-0.092302
2023-01-04 00:00:00+00:00,21,1.2376,0.2348,1.0,88,931915.2472,-5576.1228,0.7652,57,713141.7044,18880.999487,121002.5368,97771.0059,-23231.5309,88,931915.2472,10,16826.614856651697,1247.5529277919773,-0.000644,164.5248,1.4942,0.280144,0.1049,,-0.03603,-0.013084,-0.1236,-0.7342,-0.114314,-0.029968,1.6409,0.875828,0.096975,0.095185
2023-01-05 00:00:00+00:00,12,0.5439,0.408,1.0,65,459065.2462,3123.9144,0.592,46,271783.2337,11067.327368,65978.9373,121303.0753,55324.138,65,459065.2462,7,16833.309516302168,1251.7403373496566,-0.000442,115.7821,1.4792,0.308819,2.5733,,0.01764,-0.061797,-0.3745,-2.124,0.116315,0.03247,1.8391,0.852707,-0.023121,0.049267
2023-01-06 00:00:00+00:00,18,3.3699,0.3746,1.0,69,353556.2273,-9378.6019,0.6254,42,221130.5627,7182.064324,102121.5746,30304.0899,-71817.4847,69,353556.2273,9,16826.645104634837,1255.1818818254217,0.000283,-68.6236,1.0251,0.333537,-1.7805,2.853,-0.064085,0.054946,0.4205,0.3207,-0.191612,-0.059695,0.5543,0.838967,-0.01374,0.060114
2023-01-07 00:00:00+00:00,9,0.8774,0.163,0.9362,36,136832.5446,-10201.8211,0.837,32,122337.933,4273.904774,11135.3383,12691.5276,1556.1893,46,146164.7989,5,16942.359179756757,1265.586280762738,0.001376,-503.8674,-0.9344,0.147055,-3.968,-0.7213,-0.014037,-0.018205,-0.1632,-0.6491,-0.055032,-0.006282,-0.0029,0.733179,-0.105788,-0.142649
2023-01-08 00:00:00+00:00,13,1.22,0.3398,1.0,40,381524.3172,-10518.8734,0.6602,23,251870.7063,19138.03894,71252.2493,58401.3617,-12850.8876,40,381524.3172,4,16949.897131557726,1265.0759908116536,0.000262,294.9782,0.2679,0.344346,4.2243,5.1759,0.036386,-0.104949,-0.5938,-2.3752,0.125713,0.040844,0.404,0.851776,0.118598,-0.00093
2023-01-09 00:00:00+00:00,28,0.9557,0.3354,1.0,92,472933.0961,-7850.0855,0.6646,54,314296.3044,7025.761471,77523.0161,81113.7756,3590.7595,92,472933.0961,10,17235.032268060455,1317.308097836354,-0.002223,460.1325,1.7648,0.286164,0.8561,4.7051,-0.057636,0.123836,0.5931,-0.1129,-0.191558,-0.050285,0.7529,0.84559,-0.006186,0.006623
2023-01-10 00:00:00+00:00,11,0.5744,0.2938,1.0,68,433276.1389,-1859.3927,0.7062,49,305971.3036,7827.768935,46445.884,80858.9513,34413.0673,68,433276.1389,8,17290.001847992517,1330.509031489935,0.000348,-156.4321,1.0705,0.255769,0.8256,2.8357,0.011819,-0.000128,0.1045,0.2931,0.069673,0.016374,0.5279,0.854739,0.009149,0.12156
2023-01-11 00:00:00+00:00,14,4.8454,0.3622,1.0,71,417282.5145,-12745.5846,0.6378,50,266130.9695,7587.256864,125293.2096,25858.3354,-99434.8741,71,417282.5145,7,17447.616962328517,1335.2015566396856,-0.00018,26.1936,1.0656,0.329111,-0.342,2.3887,-0.092985,0.003987,-0.0106,0.2392,-0.288956,-0.088594,0.1934,0.835757,-0.018982,-0.016019
2023-01-12 00:00:00+00:00,29,1.1505,0.3882,1.0,102,816527.5059,-23817.4733,0.6118,59,499537.6913,15226.178854,169584.4486,147405.3659,-22179.0827,102,816527.5059,14,18344.162818182987,1404.8450279041456,-0.000274,-14.829,0.9412,0.328484,-0.5714,-0.7559,-0.011797,0.00181,-0.0373,0.0739,-0.015208,-0.004679,0.5761,0.86351,0.027753,0.01792
2023-01-13 00:00:00+00:00,13,0.8727,0.1796,1.0,83,843533.3499,-12087.3735,0.8204,59,692050.4529,23863.733456,70594.8418,80888.0552,10293.2135,83,843533.3499,11,19064.17510687284,1416.4831733896642,0.000122,363.9498,1.8767,0.207317,2.0042,3.0288,-0.014945,-0.016703,0.0854,0.4435,-0.057304,-0.010947,0.2311,0.891813,0.028303,0.037074
2023-01-14 00:00:00+00:00,31,1.9532,0.3812,1.0,107,938904.42,-28812.5102,0.6188,69,580990.483,18418.185649,236716.8522,121197.0848,-115519.7674,107,938904.42,7,20808.75495593243,1536.122363042164,-0.000114,-144.7124,1.2847,0.331205,-1.9513,5.0455,-0.041908,-0.001083,-0.0989,-0.018,-0.113229,-0.03498,0.8604,0.874581,-0.017232,0.038824
2023-01-15 00:00:00+00:00,12,1.8288,0.3981,1.0,58,192130.8082,-30177.7697,0.6019,34,115651.6828,4414.443074,49443.4148,27035.7106,-22407.7042,58,192130.8082,12,20786.44535946133,1537.4910185312438,0.000692,-456.0626,-0.144,0.252201,-2.7858,-1.9646,-0.047687,-0.001705,0.0162,0.0584,-0.192639,-0.043973,0.0826,0.801684,-0.072897,-0.061826
2023-01-16 00:00:00+00:00,15,0.5321,0.2956,1.0,73,626820.0516,-22609.0123,0.7044,37,441559.2232,24297.760662,64344.3833,120916.4451,56572.0618,73,626820.0516,21,21040.846463111564,1562.322499175243,-0.000542,306.7123,0.8109,0.282617,2.1718,-0.6489,-0.002952,0.020811,-0.0324,-0.1004,0.019325,0.005062,-0.0866,0.865974,0.06429,-0.025839
2023-01-17 00:00:00+00:00,16,1.8844,0.3982,1.0,67,741508.0959,-40460.3882,0.6018,38,446208.1729,24425.193165,192923.2435,102376.6796,-90546.5639,67,741508.0959,13,21192.66751595022,1571.422027339437,-0.000119,74.6871,0.9983,0.387047,2.1335,0.6591,-0.029069,0.006982,0.0221,0.0129,-0.069717,-0.025825,-0.0765,0.873063,0.007089,-0.001517
2023-01-18 00:00:00+00:00,23,1.2062,0.3019,1.0,100,614012.0468,-28730.5339,0.6981,69,428655.5667,11082.426045,101341.1873,84015.2928,-17325.8945,100,614012.0468,8,21135.73517675431,1565.8997326013086,-9.3e-05,351.0671,1.8785,0.261315,-0.4989,0.5021,-0.040817,0.045849,-0.1053,-0.528,-0.146147,-0.035273,0.0183,0.849484,-0.023579,0.0478
2023-01-19 00:00:00+00:00,12,3.8649,0.4776,1.0,67,620880.0636,-50506.8359,0.5224,52,324369.4057,18433.053192,235561.9271,60948.7308,-174613.1963,67,620880.0636,3,20842.961914485448,1531.1049501474502,0.00026,-557.7113,0.194,0.457943,-2.9995,-1.926,-0.060185,-0.045756,0.162,0.338,-0.13074,-0.057674,-0.7401,0.864507,0.015023,-0.001467
2023-01-20 00:00:00+00:00,12,1.1799,0.4456,1.0,73,607671.3479,-55169.1226,0.5544,55,336874.3483,12044.203715,146569.8965,124227.1031,-22342.7934,73,607671.3479,6,21262.711818272783,1570.6402366822929,0.000719,14.1766,0.2322,0.429965,0.8915,-3.0387,0.014266,0.000386,-0.0024,0.3169,0.044574,0.018309,-0.4136,0.863702,-0.000805,-0.009362
2023-01-21 00:00:00+00:00,12,1.1424,0.306,1.0,69,406517.9161,-39847.5572,0.694,44,282119.5288,11624.235372,66333.5986,58064.7887,-8268.8099,69,406517.9161,13,22886.41761582365,1653.7879470406704,-0.000268,-402.119,-0.9923,0.295225,-2.5737,-3.6611,-0.040994,0.01443,-0.0363,0.1094,-0.12339,-0.033751,-0.3616,0.848887,-0.014815,-0.000598
2023-01-22 00:00:00+00:00,16,3.3335,0.3244,1.0,52,216365.8454,-42045.8973,0.6756,30,146175.7084,5125.63174,53993.1111,16197.0259,-37796.0851,52,216365.8454,6,22833.3116163972,1631.6655221228689,0.001823,-172.1074,-1.4329,0.284136,-1.1948,-2.0701,-0.0742,-0.010935,0.0258,0.2528,-0.262819,-0.0686,-1.1124,0.830182,-0.018705,-0.034325
2023-01-23 00:00:00+00:00,16,1.7205,0.4604,1.0,56,521484.5143,-59212.4563,0.5396,36,281374.4943,15806.287628,151851.9355,88258.0845,-63593.8511,56,521484.5143,4,22837.42718689506,1631.9601955614835,-0.000628,321.7126,-0.4336,0.392324,1.1096,-3.1324,-0.022412,0.0273,0.0523,0.5466,-0.050241,-0.01886,-1.0014,0.878349,0.048168,0.014647
2023-01-24 00:00:00+00:00,11,0.7699,0.397,1.0,73,557362.859,-42167.3603,0.603,53,336115.4625,9882.102565,96239.1441,125008.2523,28769.1082,73,557362.859,9,22989.457874946307,1624.837614948234,-0.001013,394.7784,0.776,0.345346,2.4491,-2.8168,0.038338,-0.012587,0.0654,0.9051,0.127252,0.041811,-0.3647,0.872035,-0.006314,0.023148
2023-01-25 00:00:00+00:00,9,0.9598,0.2136,1.0,78,675540.0794,-39269.7102,0.7864,62,531233.7413,8654.952471,70674.3409,73631.9972,2957.6563,78,675540.0794,7,22691.339184657587,1554.9720966107575,0.00016,-196.5321,0.1538,0.258682,-0.3893,-2.7072,-0.034366,0.004526,-0.044,0.6244,-0.129562,-0.031515,0.3131,0.886529,0.014494,0.056347
2023-01-26 00:00:00+00:00,17,3.7271,0.2719,1.0,67,230198.9157,-19484.0137,0.7281,46,167600.8394,3588.769988,49355.6987,13242.3776,-36113.3212,67,230198.9157,4,23081.796374034348,1608.7264287697103,-0.000768,27.8701,0.2389,0.268026,0.4436,0.736,-0.085567,-0.0188,-0.0298,0.4342,-0.326201,-0.080222,0.4651,0.828166,-0.058363,-0.050184
2023-01-27 00:00:00+00:00,19,1.0428,0.6832,1.0,61,503561.8345,-17322.2247,0.3168,31,159526.4513,13462.242383,175622.8266,168412.5566,-7210.2699,61,503561.8345,11,22992.31765168031,1584.84727625133,0.000469,13.6199,0.2782,0.532733,-1.6714,-1.8269,0.076327,0.00452,-0.0765,-0.037,0.153129,0.079106,0.9462,0.873633,0.045467,0.001598
2023-01-28 00:00:00+00:00,17,2.7065,0.3833,1.0,69,215053.4021,-21562.8487,0.6167,39,132619.5125,3531.256581,60193.5339,22240.3557,-37953.1782,69,215053.4021,13,23041.141680149707,1586.3602581724454,0.00117,-555.9911,-1.4831,0.224886,-2.542,-1.7952,-0.075983,-0.003195,0.0803,0.4582,-0.355554,-0.071763,0.0582,0.811934,-0.061699,-0.074595
2023-01-29 00:00:00+00:00,20,3.1444,0.2994,1.0,56,207544.5202,-20756.101,0.7006,31,145411.6831,3939.453171,47140.844,14991.993,-32148.851,56,207544.5202,5,23432.74513098286,1610.372471874327,-0.000314,394.2132,-0.1992,0.281652,2.9708,2.3705,-0.117545,0.01366,-0.0076,0.4021,-0.436925,-0.112772,-0.5654,0.82633,0.014396,-0.001835
2023-01-30 00:00:00+00:00,11,1.3619,0.2731,1.0,74,759748.6329,-16213.9594,0.7269,51,552226.5117,24537.309367,119660.4907,87861.6305,-31798.8602,74,759748.6329,12,23339.25295372472,1603.1735079957975,-0.001372,-96.0453,-0.5063,0.305328,-0.0904,1.1705,0.003151,-0.013527,-0.0624,-0.001,0.021855,0.00634,0.0336,0.88854,0.06221,0.014907
2023-01-31 00:00:00+00:00,17,1.0316,0.4442,1.0,67,520764.0709,-20837.4547,0.5558,43,289465.3174,10829.351324,117447.0561,113851.6974,-3595.3587,67,520764.0709,7,22968.51980215845,1578.8789548542584,0.000293,669.5252,1.6309,0.368325,3.8741,2.5956,0.022847,-0.002293,-0.0125,-0.0821,0.075493,0.026354,0.1305,0.858431,-0.03011,0.046497
2023-02-01 00:00:00+00:00,12,2.0885,0.115,1.0,72,544102.1563,-24409.0469,0.885,55,481556.7511,22195.201019,42294.4473,20250.9579,-22043.4894,72,544102.1563,5,23164.972998194324,1589.5538524955073,-0.000391,127.8704,1.8996,0.176793,-1.7937,1.1911,-0.053416,0.013036,0.0123,0.0002,-0.30828,-0.048213,0.1482,0.856718,-0.001712,0.030388
2023-02-02 00:00:00+00:00,22,1.7846,0.2316,1.0,83,605349.3786,-24892.4541,0.7684,46,465173.2355,12466.883435,89836.6571,50339.486,-39497.1711,83,605349.3786,15,23847.64274031691,1673.2190967107704,-0.000275,188.0518,2.2529,0.26801,6.7926,7.5401,-0.096422,0.004806,0.0077,0.0518,-0.364443,-0.090372,0.9733,0.867037,0.010319,-0.021503
2023-02-03 00:00:00+00:00,11,0.932,0.5201,1.0,69,631552.0258,-22211.7306,0.4799,45,303100.0518,16001.747454,158448.5898,170003.3841,11554.7943,69,631552.0258,13,23488.79157662177,1650.3200478632134,-0.000234,122.1612,2.3532,0.443091,1.2789,10.4904,0.064992,0.005197,0.1059,0.7629,0.161048,0.068626,0.4957,0.873156,0.006119,0.014725
2023-02-04 00:00:00+00:00,15,1.4234,0.1422,1.0,56,423201.8365,-18292.1999,0.8578,33,363007.2845,25052.584687,35355.5075,24839.0444,-10516.4631,56,423201.8365,8,23392.843704066963,1667.2123221502727,0.000426,-633.2748,0.636,0.184829,-5.3472,7.6852,-0.04265,-0.025311,-0.1168,-0.0447,-0.238813,-0.039442,0.772,0.8478,-0.025356,-0.008918
2023-02-05 00:00:00+00:00,11,0.3965,0.2976,1.0,52,301244.5343,-8164.2153,0.7024,30,211589.8182,13471.729746,25453.8374,64200.8787,38747.0412,52,301244.5343,11,23209.348601069025,1651.8858736113318,9.1e-05,-276.2381,-0.1124,0.23115,-3.6018,1.1126,0.036934,0.007652,-0.0636,-0.4833,0.198658,0.041587,0.8252,0.824653,-0.023147,-0.042383
2023-02-06 00:00:00+00:00,16,4.4058,0.4099,1.0,66,356948.1525,-16791.0561,0.5901,43,210626.2949,7336.405011,119254.302,27067.5556,-92186.7464,66,356948.1525,7,22912.04584763624,1634.0515959312197,0.000151,425.6743,1.0305,0.337586,2.9642,4.1672,-0.068675,0.008964,0.0771,0.0624,-0.202551,-0.064188,0.2989,0.837773,0.01312,-0.035383
2023-02-07 00:00:00+00:00,31,0.5624,0.5213,1.0,96,395957.2858,-8020.0112,0.4787,52,189561.5126,7265.276087,74296.9088,132098.8644,57801.9556,96,395957.2858,13,23017.661454675388,1642.7201039274894,-0.000649,768.4621,2.7725,0.281599,7.5321,7.8252,0.027003,0.004569,0.1055,0.8035,0.124674,0.032086,0.7729,0.80699,-0.030783,-0.04081
2023-02-08 00:00:00+00:00,10,0.6414,0.1912,1.0,74,640397.545,-1049.2233,0.8088,56,517963.9681,18050.077139,47840.7753,74592.8016,26752.0263,74,640397.545,8,23116.687467426087,1667.8771499649852,-0.000404,220.3602,2.9046,0.213638,3.1753,12.7943,-0.014646,-0.010167,-0.0091,0.7238,-0.058033,-0.011426,0.842,0.862039,0.055049,0.037386
2023-02-09 00:00:00+00:00,26,4.2086,0.4859,1.0,98,558576.9365,-19292.0241,0.5141,53,287162.5154,8694.96967,219305.5989,52108.8221,-167196.7768,98,558576.9365,19,22587.65804218472,1622.3644201327654,0.000628,192.5379,2.9224,0.388424,-1.1671,4.8346,-0.046487,-0.018882,0.014,0.8089,-0.121856,-0.044385,-0.9242,0.825936,-0.036103,-0.011837
2023-02-10 00:00:00+00:00,5,1.2341,0.6966,1.0,94,1241565.9902,-33887.1927,0.3034,30,376706.9897,27090.156796,477735.1932,387123.8073,-90611.3859,94,1241565.9902,59,21786.505357445923,1538.4937774447026,-0.000232,-1056.5539,0.7916,0.475761,-7.6528,-4.0972,-0.054664,-0.019325,-0.1033,0.0555,-0.113657,-0.052725,0.3731,0.912655,0.086718,0.105664
2023-02-11 00:00:00+00:00,10,1.3166,0.3313,1.0,47,393801.8932,-34932.1108,0.6687,34,263331.8145,20735.320597,74150.4843,56319.5944,-17830.8899,47,393801.8932,3,21719.1948889078,1521.926504421998,0.001281,-772.6409,-0.7486,0.325601,-6.5048,-5.2548,0.02067,-0.004949,-0.0315,-0.1748,0.074873,0.023089,-0.3314,0.865476,-0.047179,0.003437
2023-02-12 00:00:00+00:00,12,1.0922,0.2331,1.0,46,180770.1707,-40732.5404,0.7669,27,138636.2237,6207.522508,21994.9564,20138.9906,-1855.9658,46,180770.1707,7,21889.37675621623,1534.8711282406157,0.000249,-84.7783,-0.9013,0.230123,-0.9761,-2.6291,-0.006468,0.018819,0.0094,-0.1037,-0.018863,-0.003856,-0.7624,0.801734,-0.063742,-0.024203
2023-02-13 00:00:00+00:00,25,0.9829,0.512,1.0,95,768294.2369,-27078.9657,0.488,57,374899.5881,13927.31575,195003.1861,198391.4628,3388.2767,95,768294.2369,13,21693.175621704675,1498.1439391399026,-0.001091,757.4482,0.6231,0.44192,7.1776,1.5842,0.05615,0.030543,-0.0276,-0.3084,0.13737,0.05811,0.0415,0.87463,0.072896,-0.038025
2023-02-14 00:00:00+00:00,30,0.907,0.4223,1.0,96,602358.4215,-33563.3457,0.5777,55,347957.6317,14735.253356,120994.7471,133406.0426,12411.2956,96,602358.4215,11,21916.865714035768,1523.0688990852589,0.000821,3023.2864,4.7469,0.295687,-0.2738,-6.2218,0.007281,0.016487,0.0224,-0.1363,0.030099,0.008325,1.7633,0.847169,-0.027461,-0.018308
2023-02-15 00:00:00+00:00,24,4.422,0.3622,1.0,103,664610.7469,-59089.1566,0.6378,64,423885.6049,13361.193607,196326.8959,44398.2461,-151928.6498,103,664610.7469,15,22629.940533748,1576.7452501088412,-0.00197,-1586.9232,2.2708,0.350035,14.0567,4.6597,-0.085475,0.018128,0.1099,0.6997,-0.243577,-0.079599,0.666,0.818276,-0.028893,0.016542
2023-02-16 00:00:00+00:00,36,1.3686,0.5183,1.0,120,632771.6593,-42494.8678,0.4817,69,304829.9497,11280.841117,189489.2326,138452.4771,-51036.7555,120,632771.6593,15,24616.19354841772,1690.380441751153,0.00015,124.6105,2.2814,0.38829,0.6365,6.4632,-0.004449,-0.029905,-0.0118,0.6002,0.004231,0.001536,0.6412,0.807355,-0.010921,-0.067275
2023-02-17 00:00:00+00:00,22,1.5563,0.4706,1.0,84,275587.8288,-33582.4013,0.5294,41,145887.0116,4431.988569,78962.4688,50738.3483,-28224.1205,84,275587.8288,21,23995.983072548708,1670.725154894498,0.000225,-430.3385,1.6468,0.312734,-8.057,6.0591,-0.039144,-0.019833,-0.0134,0.4897,-0.111261,-0.031503,0.2472,0.784929,-0.022426,-0.06224
2023-02-18 00:00:00+00:00,15,0.5985,0.3625,1.0,65,305183.1282,-27065.6027,0.6375,38,194563.0606,10604.205466,41416.6838,69203.3838,27786.7,65,305183.1282,12,24612.204546094614,1694.513146055412,0.000679,-889.3323,0.4866,0.246869,-5.1847,7.3792,0.017042,0.010441,-0.0439,0.1434,0.102168,0.022651,-0.7749,0.785064,0.000136,-0.033211
2023-02-19 00:00:00+00:00,23,11.8738,0.5575,0.9483,57,250554.1535,-44573.1253,0.4425,39,116910.2678,8641.281343,135849.7587,11441.1347,-124408.624,71,264201.1611,9,24643.513909693287,1694.1351393721416,9.2e-05,-229.2587,0.1849,0.430825,-1.6677,6.6876,-0.055243,0.004126,0.1013,0.9307,-0.122519,-0.049296,-0.6757,0.74913,-0.035934,-0.058225
2023-02-20 00:00:00+00:00,18,1.3559,0.3061,1.0,87,439960.009,-47964.1233,0.6939,63,305276.4617,10553.156105,77516.128,57167.4193,-20348.7086,87,439960.009,6,24664.570973082,1697.0673147719335,2.2e-05,672.6962,1.0516,0.227776,5.1547,4.6647,-0.031868,0.006082,-0.0427,0.5842,-0.134911,-0.027407,0.5181,0.789454,0.040324,0.004525
2023-02-21 00:00:00+00:00,12,1.1228,0.3193,1.0,92,405197.337,-50806.1468,0.6807,75,275799.465,6092.222716,68440.3705,60957.5015,-7482.869,92,405197.337,5,24699.43413528521,1683.9792090833896,-0.000118,132.3304,1.1981,0.248444,1.8288,6.7674,-0.027374,-0.00939,-0.0661,0.0554,-0.099223,-0.022367,1.0938,0.813721,0.024267,0.028657
2023-02-22 00:00:00+00:00,22,4.193,0.2749,1.0,89,734136.2311,-46830.8076,0.7251,58,532302.7636,24080.427828,162967.3717,38866.0959,-124101.2758,89,734136.2311,9,24036.03903193385,1634.7545996287206,0.000463,359.3166,1.6138,0.264275,2.2304,-5.0589,-0.064384,-0.001349,0.0033,0.0813,-0.250626,-0.061436,0.4801,0.84363,0.02991,0.094501
2023-02-23 00:00:00+00:00,19,1.0492,0.5878,1.0,80,454855.3191,-40456.9124,0.4122,49,187495.1883,9826.472102,136889.8097,130470.321,-6419.4886,80,454855.3191,12,24133.74461189653,1656.1554201696788,-0.000717,236.7926,1.8421,0.408548,2.8949,-2.8005,-0.005644,0.010323,-0.1644,-1.2301,-0.006003,-0.002334,0.9534,0.839818,-0.003812,0.050365
2023-02-24 00:00:00+00:00,20,10.8128,0.4275,1.0,87,514111.1941,-62509.123,0.5725,60,294307.0163,13807.107644,201196.8865,18607.2913,-182589.5951,87,514111.1941,7,23669.13657531369,1633.674661300689,0.000587,-742.7236,0.89,0.300621,-6.2826,-1.0262,-0.16583,0.006814,-0.0743,-1.7644,-0.575612,-0.161746,1.2929,0.846154,0.006335,0.032433
2023-02-25 00:00:00+00:00,10,5.1985,0.1019,0.9694,57,314542.8699,-69676.7938,0.8981,53,291422.9858,11039.825128,27719.0873,5332.0918,-22386.9955,67,324474.1648,4,23054.93672228316,1597.4001943096976,0.000662,-975.3886,-0.3405,0.134415,-7.8103,-3.6518,-0.047816,0.000676,-0.0269,-1.897,-0.386894,-0.044161,1.7093,0.826792,-0.019361,-0.016838
2023-02-26 00:00:00+00:00,15,1.4687,0.3869,1.0,56,410613.7578,-56213.5046,0.6131,35,251735.7147,12465.23919,94521.8212,64356.2219,-30165.5993,56,410613.7578,6,23253.73938047085,1607.6029425839588,0.000336,-54.248,-0.4056,0.344338,-0.6262,-2.6104,0.009124,-0.008216,-0.0269,-2.0125,0.033272,0.010876,1.3253,0.849197,0.022405,0.009379
2023-02-27 00:00:00+00:00,14,0.7121,0.4619,1.0,79,735700.9306,-45142.5187,0.5381,55,395861.1895,15973.487354,141345.7744,198493.9666,57148.1922,79,735700.9306,10,23460.485532043207,1637.284810895162,-0.000879,250.6357,-0.0831,0.399292,1.4194,-6.3457,0.070909,-0.023133,0.1037,-1.2048,0.194571,0.074508,0.3818,0.876016,0.026819,0.029862
2023-02-28 00:00:00+00:00,11,1.4254,0.1635,1.0,91,348665.9505,-45502.0673,0.8365,72,291647.5855,4969.861196,33509.037,23509.328,-9999.7089,91,348665.9505,8,23379.49532054036,1629.2514754869117,-0.00057,122.2468,0.0746,0.173282,0.9077,-7.2668,-0.02625,0.000897,0.1897,0.2183,-0.15046,-0.022279,0.9747,0.802635,-0.073381,-0.024158
2023-03-01 00:00:00+00:00,18,2.6991,0.1204,1.0,81,455708.4835,-31374.5707,0.8796,56,400826.4309,26265.399547,40045.426,14836.6265,-25208.7995,81,455708.4835,7,23604.032148913506,1646.6127675273228,0.000293,694.2334,0.9658,0.169757,4.1323,-5.3649,-0.045056,-0.014708,-0.0379,-0.0683,-0.273111,-0.040287,0.4302,0.821803,0.019168,-0.027394
2023-03-02 00:00:00+00:00,26,1.544,0.5207,1.0,84,385121.8464,-36584.3276,0.4793,45,184571.193,9409.26437,121719.2204,78831.433,-42887.7874,84,385121.8464,13,23437.540401946044,1643.22676426359,-0.000263,-367.0131,0.4816,0.355144,-2.0804,-10.3402,-0.005785,0.007171,-0.1082,-0.8813,0.00153,0.000505,1.2131,0.811694,-0.010109,-0.064322
2023-03-03 00:00:00+00:00,20,0.8633,0.4345,1.0,90,541068.7871,-8036.1521,0.5655,58,305965.5862,10203.690758,108927.7836,126175.4173,17247.6338,90,541068.7871,12,22457.68403957032,1574.1812744553783,-3.9e-05,210.8335,0.7495,0.339363,1.2545,-2.8031,0.047628,-0.000689,0.1017,-0.1032,0.158275,0.050285,1.271,0.842668,0.030973,0.040033
2023-03-04 00:00:00+00:00,5,1.4403,0.2495,1.0,52,228490.3629,-6307.3383,0.7505,39,171485.6285,5155.424847,33645.0168,23359.7176,-10285.2993,52,228490.3629,8,22343.42955493706,1568.397739401086,0.000343,-661.1085,-0.1217,0.198504,-3.6284,1.3788,-0.007899,-0.000738,0.0535,0.3063,-0.027052,-0.00466,0.1837,0.79219,-0.050478,-0.029613
2023-03-05 00:00:00+00:00,6,0.7326,0.2796,1.0,51,126820.422,-1216.123,0.7204,35,91361.1601,2297.078114,14993.1768,20466.0851,5472.9083,51,126820.422,10,22432.495889744063,1569.9158206935217,-0.000101,261.0118,0.2235,0.199749,1.7115,3.7165,-0.000807,-0.001381,0.015,0.4186,0.014362,0.002473,-0.3317,0.768153,-0.024036,-0.043541
2023-03-06 00:00:00+00:00,14,1.1836,0.4707,1.0,75,522362.5624,-12332.7141,0.5293,57,276504.191,11348.98758,133263.1585,112595.213,-20667.9455,75,522362.5624,4,22431.82204295643,1566.995100982999,-0.000436,853.0216,1.3371,0.397004,9.7987,12.0959,0.044929,0.004921,0.0063,0.4635,0.130689,0.049384,0.5729,0.856329,0.088176,0.013662
2023-03-07 00:00:00+00:00,16,0.5863,0.3569,1.0,78,318989.8465,-6662.7603,0.6431,52,205145.6101,6611.521017,42077.1346,71767.1019,29689.9673,78,318989.8465,10,22355.921404127832,1565.7268852608668,-0.00022,-193.8801,1.0621,0.240325,-3.3235,7.8647,0.01234,0.00927,0.0343,0.7246,0.07645,0.016535,0.2026,0.804714,-0.051616,0.012524
