trade_id,entry_date,direction,regime,entry_price,confidence,position_size,reasons,mae_pct,mfe_pct,final_pct,trade_days,window_days,max_price,min_price,signal_details
86,2019-09-26,SHORT,R5,166.79646901968627,0.7381202565034428,1.0,btc_breakdown|vol_expansion,-14.910092571356603,3.2895899759544878,-11.924467797055115,48,48,191.6659769562756,161.30954909456864,"{""date"": ""2019-09-26"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 0.6076110072420421, ""adjusted_confidence"": 0.7381202565034428, ""position_size"": 1.0, ""reasons"": [""btc_breakdown"", ""vol_expansion""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
87,2019-10-31,LONG,R1,182.23013920515825,0.5043085926692863,0.25,ml_accumulation|price_confirmation,-31.489785070817312,4.457681049578821,-31.489785070817312,48,48,190.3533775871277,124.84626003520272,"{""date"": ""2019-10-31"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5043085926692863, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
88,2019-12-18,SHORT,R5,124.84626003520272,0.85,1.0,btc_breakdown|vol_expansion,-51.88361270572417,-0.0,-50.255327224372806,48,48,189.6210100694486,124.84626003520272,"{""date"": ""2019-12-18"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 1.0, ""adjusted_confidence"": 0.85, ""position_size"": 1.0, ""reasons"": [""btc_breakdown"", ""vol_expansion""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
89,2019-12-25,SHORT,R5,125.36277683018648,0.85,1.0,btc_breakdown|vol_expansion,-81.05471466306638,0.07172519119499343,-79.81431784093225,48,48,226.9752178835908,125.27286013881768,"{""date"": ""2019-12-25"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 0.9833333333333332, ""adjusted_confidence"": 0.85, ""position_size"": 1.0, ""reasons"": [""btc_breakdown"", ""vol_expansion""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
90,2020-01-12,LONG,R1,143.9265447182128,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-0.373769387857259,92.99507060477308,57.468894660363226,48,48,277.7711365979251,143.38859135305543,"{""date"": ""2020-01-12"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
91,2020-01-13,LONG,R1,143.38859135305543,0.5346736062872941,0.25,ml_accumulation|price_confirmation,0.0,93.7191334239341,53.371721328339646,48,48,277.7711365979251,143.38859135305543,"{""date"": ""2020-01-13"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
92,2020-01-15,LONG,R1,164.64303735026263,0.5205787185373223,0.25,ml_accumulation|price_confirmation,-2.8056782923334356,68.71113474843943,38.035233531157566,48,48,277.7711365979251,160.02368339148788,"{""date"": ""2020-01-15"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5205787185373223, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
93,2020-01-16,LONG,R1,162.1915061263737,0.5297359105760582,0.25,ml_accumulation|price_confirmation,-1.3365821593621097,71.26121042460507,38.47634268292226,48,48,277.7711365979251,160.02368339148788,"{""date"": ""2020-01-16"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5297359105760582, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
94,2020-01-17,SHORT,R5,168.32204665818173,0.6382332926180373,0.5,vol_expansion,-65.02362115522868,4.9300513102396355,-36.74539918687012,48,48,277.7711365979251,160.02368339148788,"{""date"": ""2020-01-17"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 0.5508158508158508, ""adjusted_confidence"": 0.6382332926180373, ""position_size"": 0.5, ""reasons"": [""vol_expansion""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
95,2020-01-19,LONG,R1,170.10816766289926,0.5108953308659132,0.25,ml_accumulation|price_confirmation,-5.92827752480154,63.29088744779136,42.796551128483195,48,48,277.7711365979251,160.02368339148788,"{""date"": ""2020-01-19"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3712288895657766, ""adjusted_confidence"": 0.5108953308659132, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
96,2020-02-10,LONG,R1,222.8094266105704,0.5297359105760582,0.25,ml_accumulation|price_confirmation,-49.070262403813736,24.667587374306898,-42.194608110228884,48,48,277.7711365979251,113.47625631233072,"{""date"": ""2020-02-10"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5297359105760582, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
97,2020-02-13,LONG,R1,267.5714581877314,0.5297359105760582,0.25,ml_accumulation|price_confirmation,-57.590298651093654,3.8119455936280966,-50.70649075857288,48,48,277.7711365979251,113.47625631233072,"{""date"": ""2020-02-13"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5297359105760582, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
98,2020-03-12,SHORT,R5,156.69555665033712,0.85,1.0,vol_expansion,-32.17337213414344,27.581701269583135,-32.17337213414344,48,48,207.10980120911765,113.47625631233072,"{""date"": ""2020-03-12"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 0.9066007967947902, ""adjusted_confidence"": 0.85, ""position_size"": 1.0, ""reasons"": [""vol_expansion""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
99,2020-03-13,SHORT,R5,123.32135287327333,0.85,1.0,btc_breakdown|vol_expansion,-73.72030986155886,7.983286212453056,-73.72030986155886,48,48,214.23423633691684,113.47625631233072,"{""date"": ""2020-03-13"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 0.8088533549846169, ""adjusted_confidence"": 0.85, ""position_size"": 1.0, ""reasons"": [""btc_breakdown"", ""vol_expansion""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
100,2020-03-21,LONG,R1,131.8922400686316,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-3.7508937214779103,62.43126678676294,60.712384814498435,48,48,214.23423633691684,126.94510231678072,"{""date"": ""2020-03-21"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
101,2020-03-26,LONG,R1,135.59424961054825,0.5297359105760582,0.25,ml_accumulation|price_confirmation,-5.013772641894687,57.99654996597361,42.531564053001134,48,48,214.23423633691684,128.79586221959218,"{""date"": ""2020-03-26"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5297359105760582, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
102,2020-03-27,LONG,R1,137.11512804524827,0.5205787185373223,0.25,ml_accumulation|price_confirmation,-6.067358098451914,56.24405519004374,46.337793668517776,48,48,214.23423633691684,128.79586221959218,"{""date"": ""2020-03-27"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5205787185373223, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
103,2020-03-28,LONG,R1,128.93958684196792,0.5297359105760582,0.25,ml_accumulation|price_confirmation,-0.11146663790065903,66.15086303905137,54.355072876177914,48,48,214.23423633691684,128.79586221959218,"{""date"": ""2020-03-28"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5297359105760582, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
104,2020-04-06,LONG,R2,154.50802283102664,0.5558583595556499,0.25,ml_accumulation|price_confirmation,-0.2658209512669041,38.6557360656981,34.052717728765856,48,48,214.23423633691684,154.09730813495352,"{""date"": ""2020-04-06"", ""regime"": ""R2"", ""direction"": ""LONG"", ""model_probability"": 0.41619191825551327, ""adjusted_confidence"": 0.5558583595556499, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
105,2020-04-07,LONG,R1,170.42913593223935,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-9.582767469864528,25.70282373671946,19.01113894349722,48,48,214.23423633691684,154.09730813495352,"{""date"": ""2020-04-07"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
106,2020-04-08,LONG,R1,169.30215774766697,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-8.980895350061168,26.539578223343142,19.338284504366456,48,48,214.23423633691684,154.09730813495352,"{""date"": ""2020-04-08"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
107,2020-04-14,SHORT,R5,158.269322850395,0.85,1.0,btc_breakdown|vol_expansion,-50.447081020513984,0.17397775039560415,-50.447081020513984,48,48,238.11157637935264,157.99396944293355,"{""date"": ""2020-04-14"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 0.9490662139219015, ""adjusted_confidence"": 0.85, ""position_size"": 1.0, ""reasons"": [""btc_breakdown"", ""vol_expansion""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
108,2020-04-19,LONG,R1,182.93438954759,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-6.162565698942412,33.21393532280956,31.8925060094702,48,48,243.69409937510304,171.66093760576052,"{""date"": ""2020-04-19"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
109,2020-04-22,SHORT,R5,176.81020921780382,0.85,1.0,btc_breakdown,-37.8280702529503,-0.0,-37.729601120215946,48,48,243.69409937510304,176.81020921780382,"{""date"": ""2020-04-22"", ""regime"": ""R5"", ""direction"": ""SHORT"", ""model_probability"": 0.9833333333333332, ""adjusted_confidence"": 0.85, ""position_size"": 1.0, ""reasons"": [""btc_breakdown""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
110,2020-04-24,LONG,R1,187.4680987859078,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-0.15063506181276498,30.326319598301964,29.15722909675098,48,48,244.32027356858268,187.18570609942245,"{""date"": ""2020-04-24"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
111,2020-04-25,LONG,R1,192.4116227279375,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-2.716008811954307,26.97791853979734,22.342850092414324,48,48,244.32027356858268,187.18570609942245,"{""date"": ""2020-04-25"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
112,2020-04-26,LONG,R1,195.2679875662765,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-4.139071420557771,25.120495486059745,21.271116004675484,48,48,244.32027356858268,187.18570609942245,"{""date"": ""2020-04-26"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
113,2020-04-27,LONG,R1,195.22188875046527,0.5346736062872941,0.25,ml_accumulation|price_confirmation,-4.1164352534846955,25.15004087521944,20.803650811077823,48,48,244.32027356858268,187.18570609942245,"{""date"": ""2020-04-27"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5346736062872941, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
114,2020-04-28,LONG,R1,195.5512370843365,0.5297359105760582,0.25,ml_accumulation|price_confirmation,-4.277922814319091,24.939262574551393,16.13122413303476,48,48,244.32027356858268,187.18570609942245,"{""date"": ""2020-04-28"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5297359105760582, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
115,2020-05-06,LONG,R1,206.76234257509748,0.5297359105760582,0.25,ml_accumulation|price_confirmation,-9.4681827608742,18.164783067227972,17.5013760856366,48,48,244.32027356858268,187.18570609942245,"{""date"": ""2020-05-06"", ""regime"": ""R1"", ""direction"": ""LONG"", ""model_probability"": 0.3900694692759215, ""adjusted_confidence"": 0.5297359105760582, ""position_size"": 0.25, ""reasons"": [""ml_accumulation"", ""price_confirmation""], ""action"": ""ENTER"", ""engine"": ""core_trend""}"
