entry_date,exit_date,regime,entry_price,exit_price,gross_ret,net_ret,confidence,direction,structural_score,flow_score,context_score
2018-09-18 00:00:00+00:00,2018-09-20 00:00:00+00:00,R5,203.3985328389723,210.5289830640381,-0.035056546994421414,-0.037456546994421414,0.9336575568894008,SHORT,2,0,0
2018-10-12 00:00:00+00:00,2018-10-14 00:00:00+00:00,R5,196.8488604727795,201.5698157025979,-0.023982639363417702,-0.0263826393634177,0.9773174457443204,SHORT,2,0,0
2018-11-14 00:00:00+00:00,2018-11-16 00:00:00+00:00,R5,198.1882570983928,178.9978462538656,0.09682920232251657,0.09442920232251657,0.8759156181127563,SHORT,2,0,0
2018-11-19 00:00:00+00:00,2018-11-21 00:00:00+00:00,R5,160.52286252327764,134.7918196479965,0.1602951907959518,0.15789519079595182,0.6865599946933048,SHORT,2,0,0
2018-11-26 00:00:00+00:00,2018-11-28 00:00:00+00:00,R5,113.37344917212845,117.33161343610398,-0.034912621013814954,-0.03731262101381495,0.9837385853699439,SHORT,4,0,0
2018-12-06 00:00:00+00:00,2018-12-08 00:00:00+00:00,R5,99.95881673468352,90.57274855780769,0.09389935258826526,0.09149935258826526,0.9858219582636869,SHORT,2,0,1
2018-12-08 00:00:00+00:00,2018-12-10 00:00:00+00:00,R5,90.57274855780769,91.29145026548387,-0.007935076710380282,-0.010335076710380283,0.9816318146142509,SHORT,4,0,0
2018-12-14 00:00:00+00:00,2018-12-16 00:00:00+00:00,R5,85.34066461131134,85.75826516462241,-0.00489333608090656,-0.00729333608090656,0.9393763786885528,SHORT,2,0,0
2018-12-28 00:00:00+00:00,2018-12-30 00:00:00+00:00,R5,120.86627148925174,135.36346271381333,-0.11994405921465674,-0.12234405921465674,0.9858134059482279,SHORT,2,0,0
2019-02-23 00:00:00+00:00,2019-02-25 00:00:00+00:00,R5,149.75063169635868,137.84466995983266,0.07950525217594476,0.07710525217594476,0.6075115415464827,SHORT,2,0,0
2019-04-10 00:00:00+00:00,2019-04-12 00:00:00+00:00,R5,178.82730768911438,164.0684582694018,0.08253129575361266,0.08013129575361266,0.8025058382317856,SHORT,2,0,0
