block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count,btc_price,eth_price,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2022-12-24 00:00:00+00:00,11,1.5554,0.2899,0.9475,36,108354.7154,-7203.919,0.7101,24,81206.9408,3279.562931,20175.0838,12971.1648,-7203.919,42,114353.1894,7,16837.429466484933,1219.7467059714284,,,0.0,0.214255,,,-0.046363,,,0.0,-0.220737,-0.041071,0.0,0.787476,,
2022-12-25 00:00:00+00:00,10,4.4874,0.6327,1.0,36,147540.1401,-59329.7899,0.3673,18,54184.9701,8106.49399,76342.4799,17012.69,-59329.7899,36,147540.1401,8,16823.533325792505,1217.1600384079595,,,0.0,0.465847,,,-0.067329,,,0.0,-0.145227,-0.0643,0.0,0.828582,,
2022-12-26 00:00:00+00:00,8,0.189,0.3896,0.9751,50,196152.9223,53454.7638,0.6104,38,122784.2329,7771.982946,12456.6605,65911.4244,53454.7638,55,201152.3179,9,16850.745986845133,1218.8362599988034,,,0.0,0.267112,,,0.059721,,,0.0,0.274527,0.065927,0.0,0.80225,,
2022-12-27 00:00:00+00:00,19,2.0556,0.2697,1.0,74,222378.6261,16368.8473,0.7303,45,162409.161,3078.704806,40343.2672,19626.198,-20717.0692,74,222378.6261,10,16809.530592552193,1217.577579584701,-0.000582,358.3551,0.7071,0.232362,3.0361,,-0.070792,-0.001002,0.082,0.7071,-0.312723,-0.063788,0.0555,0.80158,-0.000671,
2022-12-28 00:00:00+00:00,14,6.4245,0.2372,1.0,65,334844.6762,-8432.1986,0.7628,49,255413.2942,6903.32972,68732.8362,10698.5457,-58034.2905,65,334844.6762,2,16638.733622351407,1196.799529411102,-0.00034,120.1106,0.8016,0.241721,0.6857,,-0.081152,0.014817,0.0344,0.8405,-0.3515,-0.077298,0.9225,0.836426,0.034846,
2022-12-29 00:00:00+00:00,10,0.9177,0.1426,1.0,65,352262.5464,-5785.4924,0.8574,49,302034.4767,6295.940755,24036.7218,26191.3479,2154.6261,65,352262.5464,6,16592.542999721893,1196.9240120716072,0.000191,48.4785,0.7812,0.181396,1.0318,,-0.051837,0.00269,0.0134,0.8191,-0.296023,-0.046942,-0.8724,0.839067,0.002641,0.036816
2022-12-30 00:00:00+00:00,7,0.8646,0.4002,1.0,63,540201.1765,-1488.3681,0.5998,51,324034.4048,12098.678706,100233.3212,115933.4505,15700.1293,63,540201.1765,5,16551.23757315942,1195.238231912516,0.000137,75.8219,0.8834,0.344926,0.2055,,0.024874,0.001436,-0.068,-0.3154,0.092113,0.029897,-0.427,0.866014,0.026947,0.064434
2022-12-31 00:00:00+00:00,4,0.8874,0.2393,1.0,53,512851.0006,-20.5194,0.7607,44,390151.1569,10833.311838,57690.5598,65009.2839,7318.7241,53,512851.0006,5,16573.358165052243,1198.8070297454626,0.000785,-123.1345,0.3346,0.279982,-0.3739,,0.023626,-0.000395,0.0603,0.747,0.107804,0.028193,-1.6675,0.870331,0.004317,0.033905
2023-01-01 00:00:00+00:00,6,2.1454,0.1311,1.0,45,159862.7433,-1108.0082,0.8689,34,138902.1161,5288.107763,14296.7842,6663.843,-7632.9412,45,159862.7433,5,16559.987771017095,1197.2154555125956,0.00163,-177.0204,-0.4498,0.194337,-1.6459,,-0.061218,0.003665,0.0485,1.321,-0.331564,-0.054801,-1.9954,0.780965,-0.089367,-0.058102
2023-01-02 00:00:00+00:00,13,2.3484,0.1617,1.0,51,213250.9643,-10727.7844,0.8383,31,178774.3698,9460.039245,24180.1318,10296.4627,-13883.6691,51,213250.9643,7,16686.503010708373,1211.167918820006,-0.00245,171.7023,0.3807,0.216071,1.3821,4.3214,-0.070759,-0.00515,0.046,1.5715,-0.343191,-0.064643,0.0726,0.803327,0.022362,-0.062687
2023-01-03 00:00:00+00:00,13,1.4213,0.2683,1.0,61,161135.5881,-8842.7433,0.7317,39,117906.9922,1796.244303,25375.1889,17853.407,-7521.7819,61,161135.5881,9,16690.377083199997,1213.685262179764,-0.00013,229.1332,1.3221,0.211951,2.4508,3.7361,-0.065206,0.010429,0.0085,1.3818,-0.326271,-0.059059,0.139,0.776853,-0.026474,-0.093478
2023-01-04 00:00:00+00:00,21,1.2376,0.2348,1.0,88,931915.2472,-3870.9205,0.7652,57,713141.7044,18880.999487,121002.5368,97771.0059,-23231.5309,88,931915.2472,10,16826.614856651697,1247.5529277919773,-0.000644,164.5248,1.6576,0.280144,0.4813,3.5318,-0.03603,-0.013084,-0.1236,-0.305,-0.114314,-0.029968,1.8902,0.875856,0.099003,0.094891
2023-01-05 00:00:00+00:00,12,0.5439,0.408,1.0,65,459065.2462,3724.724,0.592,46,271783.2337,11067.327368,65978.9373,121303.0753,55324.138,65,459065.2462,7,16833.309516302168,1251.7403373496566,-0.000442,115.7821,1.7019,0.308819,2.4382,4.9382,0.01764,-0.061797,-0.3745,-2.6449,0.116341,0.032481,2.4495,0.852887,-0.022969,0.04956
2023-01-06 00:00:00+00:00,19,3.4288,0.3703,1.0,74,362486.4301,-9032.9358,0.6297,46,228274.7609,6982.880288,103907.5793,30304.0899,-73603.4894,74,362486.4301,9,16826.645104634837,1255.1818818254217,0.000283,-68.6236,1.2744,0.333537,-1.917,2.8157,-0.064085,0.054946,0.4205,0.4276,-0.191562,-0.059675,0.6952,0.838814,-0.014073,0.061961
2023-01-07 00:00:00+00:00,9,0.8774,0.1621,0.9309,36,136832.5446,-9856.155,0.8379,33,123160.183,4241.131278,11135.3383,12691.5276,1556.1893,47,146987.0489,5,16942.359179756757,1265.586280762738,0.001376,-503.8674,-0.4981,0.147055,-3.8809,-0.6913,-0.014037,-0.018205,-0.1632,-0.7692,-0.054691,-0.006239,-0.0401,0.732304,-0.10651,-0.143552
2023-01-08 00:00:00+00:00,13,1.22,0.3407,1.0,39,380521.3184,-10601.5759,0.6593,22,250867.7075,19337.447211,71252.2493,58401.3617,-12850.8876,39,380521.3184,4,16949.897131557726,1265.0759908116536,0.000262,294.9782,0.5611,0.344346,4.2636,5.2182,0.036386,-0.104949,-0.5938,-2.8892,0.125713,0.040844,0.5205,0.851776,0.119472,-0.001111
2023-01-09 00:00:00+00:00,27,0.9345,0.3367,1.0,88,465994.1819,-7859.0074,0.6633,51,309080.9414,7146.554269,75799.4649,81113.7756,5314.3107,88,465994.1819,10,17235.032268060455,1317.308097836354,-0.002223,460.1325,1.8975,0.286164,0.951,4.7872,-0.057636,0.123836,0.5931,-0.2179,-0.191416,-0.05023,0.888,0.844744,-0.007032,0.00593
2023-01-10 00:00:00+00:00,10,0.5484,0.2918,1.0,66,429119.7237,-1568.1719,0.7082,48,303915.888,7910.43051,44344.8844,80858.9513,36514.0668,66,429119.7237,8,17290.001847992517,1330.509031489935,0.000348,-156.4321,1.257,0.255769,0.5522,2.8886,0.011819,-0.000128,0.1045,0.2599,0.069994,0.01642,0.4482,0.852532,0.007788,0.120228
2023-01-11 00:00:00+00:00,13,4.7839,0.3598,1.0,70,415692.3696,-12227.2002,0.6402,50,266130.9695,7624.342322,123703.0647,25858.3354,-97844.7292,70,415692.3696,7,17447.616962328517,1335.2015566396856,-0.00018,26.1936,1.2367,0.329111,-0.1334,2.2738,-0.092985,0.003987,-0.0106,0.2028,-0.288781,-0.088552,0.3305,0.835945,-0.016587,-0.015832
2023-01-12 00:00:00+00:00,29,1.1505,0.3882,1.0,102,816527.5059,-23299.0889,0.6118,59,499537.6913,15226.178854,169584.4486,147405.3659,-22179.0827,102,816527.5059,14,18344.162818182987,1404.8450279041456,-0.000274,-14.829,1.1124,0.328484,-0.7087,-0.873,-0.011797,0.00181,-0.0373,0.0175,-0.016735,-0.005135,0.28,0.858946,0.023001,0.014202
2023-01-13 00:00:00+00:00,13,0.8727,0.1796,1.0,83,843533.3499,-11313.8456,0.8204,59,692050.4529,23863.733456,70594.8418,80888.0552,10293.2135,83,843533.3499,11,19064.17510687284,1416.4831733896642,0.000122,363.9498,1.9452,0.207317,2.062,3.1059,-0.014945,-0.016703,0.0854,0.4397,-0.057446,-0.010976,0.3845,0.892028,0.033083,0.039497
2023-01-14 00:00:00+00:00,29,1.9249,0.3796,1.0,104,933796.9402,-27550.198,0.6204,68,579304.4932,18644.333812,233295.3622,121197.0848,-112098.2774,104,933796.9402,7,20808.75495593243,1536.122363042164,-0.000114,-144.7124,1.409,0.331205,-1.9635,5.0233,-0.041908,-0.001083,-0.0989,-0.0751,-0.112413,-0.034617,0.5686,0.870125,-0.021903,0.03418
2023-01-15 00:00:00+00:00,12,1.8288,0.3981,1.0,58,192130.8082,-28915.4575,0.6019,34,115651.6828,4414.443074,49443.4148,27035.7106,-22407.7042,58,192130.8082,12,20786.44535946133,1537.4910185312438,0.000692,-456.0626,0.1383,0.252201,-2.8254,-2.0657,-0.047687,-0.001705,0.0162,0.0114,-0.192603,-0.043972,0.1988,0.801944,-0.068182,-0.057002
2023-01-16 00:00:00+00:00,15,0.5321,0.2956,1.0,73,626820.0516,-21592.9216,0.7044,37,441559.2232,24297.760662,64344.3833,120916.4451,56572.0618,73,626820.0516,21,21040.846463111564,1562.322499175243,-0.000542,306.7123,0.9669,0.282617,2.3935,-0.6231,-0.002952,0.020811,-0.0324,-0.1631,0.018656,0.004893,0.2649,0.868112,0.066168,-0.023916
2023-01-17 00:00:00+00:00,16,1.8844,0.3982,1.0,67,741508.0959,-39744.4403,0.6018,38,446208.1729,24425.193165,192923.2435,102376.6796,-90546.5639,67,741508.0959,13,21192.66751595022,1571.422027339437,-0.000119,74.6871,1.1201,0.387047,2.0049,0.8295,-0.029069,0.006982,0.0221,-0.0378,-0.069717,-0.025825,-0.0113,0.872998,0.004886,0.002873
2023-01-18 00:00:00+00:00,23,1.2062,0.3057,1.0,96,606328.0586,-28241.7496,0.6943,65,420971.5785,11278.776208,101341.1873,84015.2928,-17325.8945,96,606328.0586,8,21135.73517675431,1565.8997326013086,-9.3e-05,351.0671,1.8949,0.261315,-0.5132,0.4497,-0.040817,0.045849,-0.1053,-0.6271,-0.14634,-0.035273,-0.4283,0.84445,-0.028547,0.042507
2023-01-19 00:00:00+00:00,12,3.8649,0.4788,1.0,66,619217.6388,-50018.0516,0.5212,51,322706.9809,18549.977395,235561.9271,60948.7308,-174613.1963,66,619217.6388,3,20842.961914485448,1531.1049501474502,0.00026,-557.7113,0.4088,0.457943,-2.96,-1.8017,-0.060185,-0.045756,0.162,0.3136,-0.130762,-0.05769,-0.6228,0.865337,0.020887,-0.002775
2023-01-20 00:00:00+00:00,12,1.1799,0.4469,1.0,72,605965.3479,-54680.3383,0.5531,54,335168.3483,12102.912535,146569.8965,124227.1031,-22342.7934,72,605965.3479,6,21262.711818272783,1570.6402366822929,0.000719,14.1766,0.4369,0.429965,0.7874,-3.0763,0.014266,0.000386,-0.0024,0.2932,0.044437,0.018259,-0.2285,0.864932,-0.000405,-0.008066
2023-01-21 00:00:00+00:00,12,1.1424,0.3084,1.0,67,403305.1879,-39847.5572,0.6916,42,278906.8006,11774.736305,66333.5986,58064.7887,-8268.8099,67,403305.1879,13,22886.41761582365,1653.7879470406704,-0.000268,-402.119,-0.6472,0.295225,-2.5651,-3.6778,-0.040994,0.01443,-0.0363,0.0712,-0.12339,-0.033751,-0.3374,0.84885,-0.016082,0.0044
2023-01-22 00:00:00+00:00,16,3.3335,0.3244,1.0,52,216365.8454,-42045.8973,0.6756,30,146175.7084,5125.63174,53993.1111,16197.0259,-37796.0851,52,216365.8454,6,22833.3116163972,1631.6655221228689,0.001823,-172.1074,-1.0794,0.284136,-1.1697,-2.0222,-0.0742,-0.010935,0.0258,0.2267,-0.262819,-0.0686,-1.1455,0.830182,-0.018668,-0.035155
2023-01-23 00:00:00+00:00,16,1.7205,0.4604,1.0,56,521484.5143,-59212.4563,0.5396,36,281374.4943,15806.287628,151851.9355,88258.0845,-63593.8511,56,521484.5143,4,22837.42718689506,1631.9601955614835,-0.000628,321.7126,-0.1885,0.392324,1.0984,-3.3174,-0.022412,0.0273,0.0523,0.5439,-0.050187,-0.018843,-0.9207,0.879146,0.048964,0.014214
2023-01-24 00:00:00+00:00,11,0.7699,0.397,1.0,73,557362.859,-42167.3603,0.603,53,336115.4625,9882.102565,96239.1441,125008.2523,28769.1082,73,557362.859,9,22989.457874946307,1624.837614948234,-0.001013,394.7784,0.8921,0.345346,2.5581,-2.7642,0.038338,-0.012587,0.0654,0.9314,0.127307,0.041827,-0.3797,0.871858,-0.007288,0.023008
2023-01-25 00:00:00+00:00,9,0.9598,0.2136,1.0,78,675540.0794,-39269.7102,0.7864,62,531233.7413,8654.952471,70674.3409,73631.9972,2957.6563,78,675540.0794,7,22691.339184657587,1554.9720966107575,0.00016,-196.5321,0.3326,0.258682,-0.417,-2.6679,-0.034366,0.004526,-0.044,0.6353,-0.12936,-0.031443,0.2149,0.885327,0.013469,0.055145
2023-01-26 00:00:00+00:00,17,3.7271,0.2719,1.0,67,230198.9157,-19484.0137,0.7281,46,167600.8394,3588.769988,49355.6987,13242.3776,-36113.3212,67,230198.9157,4,23081.796374034348,1608.7264287697103,-0.000768,27.8701,0.4049,0.268026,0.6482,0.9403,-0.085567,-0.0188,-0.0298,0.4347,-0.326195,-0.08016,0.3666,0.826732,-0.058595,-0.052414
2023-01-27 00:00:00+00:00,19,1.0428,0.6832,1.0,61,503561.8345,-17322.2247,0.3168,31,159526.4513,13462.242383,175622.8266,168412.5566,-7210.2699,61,503561.8345,11,22992.31765168031,1584.84727625133,0.000469,13.6199,0.4364,0.532733,-1.9185,-1.7656,0.076327,0.00452,-0.0765,-0.065,0.153119,0.07908,0.7247,0.871847,0.045115,-1.1e-05
2023-01-28 00:00:00+00:00,17,2.7065,0.3833,1.0,69,215053.4021,-21562.8487,0.6167,39,132619.5125,3531.256581,60193.5339,22240.3557,-37953.1782,69,215053.4021,13,23041.141680149707,1586.3602581724454,0.00117,-555.9911,-1.154,0.224886,-2.5545,-1.755,-0.075983,-0.003195,0.0803,0.4608,-0.356351,-0.071864,-0.1164,0.808908,-0.062939,-0.076419
2023-01-29 00:00:00+00:00,20,3.1444,0.2994,1.0,56,207544.5202,-20756.101,0.7006,31,145411.6831,3939.453171,47140.844,14991.993,-32148.851,56,207544.5202,5,23432.74513098286,1610.372471874327,-0.000314,394.2132,-0.0033,0.281652,2.8851,2.2998,-0.117545,0.01366,-0.0076,0.4028,-0.436739,-0.112686,-0.655,0.825477,0.016569,-0.001254
2023-01-30 00:00:00+00:00,10,1.3381,0.2719,1.0,72,755633.9204,-15915.6041,0.7281,50,550200.2861,24841.261878,117572.0037,87861.6305,-29710.3732,72,755633.9204,12,23339.25295372472,1603.1735079957975,-0.001372,-96.0453,-0.2836,0.305328,-0.0145,1.1869,0.003151,-0.013527,-0.0624,-0.0222,0.0219,0.006353,0.0956,0.888702,0.063225,0.016855
2023-01-31 00:00:00+00:00,19,1.0633,0.4449,1.0,71,527962.0746,-21054.2428,0.5551,45,293057.3174,10606.474898,121053.0598,113851.6974,-7201.3624,71,527962.0746,7,22968.51980215845,1578.8789548542584,0.000293,669.5252,1.6372,0.368325,3.8281,2.4569,0.022847,-0.002293,-0.0125,-0.1075,0.075493,0.026354,0.1678,0.858431,-0.030271,0.049523
2023-02-01 00:00:00+00:00,12,2.0885,0.115,1.0,72,544102.1563,-24625.835,0.885,55,481556.7511,22195.201019,42294.4473,20250.9579,-22043.4894,72,544102.1563,5,23164.972998194324,1589.5538524955073,-0.000391,127.8704,1.885,0.176793,-1.8513,1.0226,-0.053416,0.013036,0.0123,-0.0207,-0.30828,-0.048213,0.1686,0.856586,-0.001845,0.031109
2023-02-02 00:00:00+00:00,20,1.7728,0.2242,1.0,79,596931.3921,-24796.5288,0.7758,45,463070.2355,12725.679518,85584.667,48276.4895,-37308.1775,79,596931.3921,14,23847.64274031691,1673.2190967107704,-0.000275,188.0518,2.22,0.26801,6.9485,7.3229,-0.096422,0.004806,0.0077,0.0338,-0.364696,-0.090194,0.5393,0.863657,0.007071,-0.025045
2023-02-03 00:00:00+00:00,11,0.932,0.5201,1.0,69,631552.0258,-22115.8053,0.4799,45,303100.0518,16001.747454,158448.5898,170003.3841,11554.7943,69,631552.0258,13,23488.79157662177,1650.3200478632134,-0.000234,122.1612,2.3275,0.443091,1.348,10.5894,0.064992,0.005197,0.1059,0.7809,0.160945,0.068626,0.7419,0.874206,0.010549,0.015776
2023-02-04 00:00:00+00:00,15,1.4234,0.1422,1.0,56,423201.8365,-18196.2746,0.8578,33,363007.2845,25052.584687,35355.5075,24839.0444,-10516.4631,56,423201.8365,8,23392.843704066963,1667.2123221502727,0.000426,-633.2748,0.7346,0.184829,-5.4494,7.6945,-0.04265,-0.025311,-0.1168,-0.0644,-0.238759,-0.039455,0.9075,0.848198,-0.026009,-0.008388
2023-02-05 00:00:00+00:00,11,0.3965,0.2952,1.0,54,303691.6336,-8068.29,0.7048,32,214036.9174,13243.780032,25453.8374,64200.8787,38747.0412,54,303691.6336,11,23209.348601069025,1651.8858736113318,9.1e-05,-276.2381,0.0415,0.23115,-3.5952,1.2141,0.036934,0.007652,-0.0636,-0.5231,0.1985,0.04156,0.9477,0.825012,-0.023186,-0.038645
2023-02-06 00:00:00+00:00,16,4.4058,0.4099,1.0,66,356948.1525,-16993.4862,0.5901,43,210626.2949,7336.405011,119254.302,27067.5556,-92186.7464,66,356948.1525,7,22912.04584763624,1634.0515959312197,0.000151,425.6743,1.093,0.337586,2.5282,3.7568,-0.068675,0.008964,0.0771,0.0467,-0.202552,-0.064205,0.3815,0.838046,0.013034,-0.03616
2023-02-07 00:00:00+00:00,31,0.5624,0.5196,1.0,97,397243.2858,-7707.2979,0.4804,53,190847.5126,7233.081414,74296.9088,132098.8644,57801.9556,97,397243.2858,13,23017.661454675388,1642.7201039274894,-0.000649,768.4621,2.7259,0.281599,7.8885,7.8173,0.027003,0.004569,0.1055,0.8209,0.124424,0.032012,0.7433,0.806108,-0.031938,-0.042089
2023-02-08 00:00:00+00:00,10,0.6414,0.1906,1.0,75,642520.545,-736.5099,0.8094,57,520086.9681,17943.556886,47840.7753,74592.8016,26752.0263,75,642520.545,8,23116.687467426087,1667.8771499649852,-0.000404,220.3602,2.8779,0.213638,3.3363,13.0048,-0.014646,-0.010167,-0.0091,0.7392,-0.058008,-0.011384,0.2032,0.858145,0.052037,0.033134
2023-02-09 00:00:00+00:00,26,4.2086,0.4859,1.0,98,558576.9365,-19292.0241,0.5141,53,287162.5154,8694.96967,219305.5989,52108.8221,-167196.7768,98,558576.9365,19,22587.65804218472,1622.3644201327654,0.000628,192.5379,2.9183,0.388424,-1.3329,4.7234,-0.046487,-0.018882,0.014,0.8292,-0.122006,-0.044454,-0.8471,0.826506,-0.031639,-0.01154
2023-02-10 00:00:00+00:00,5,1.2341,0.6966,1.0,94,1241565.9902,-33887.1927,0.3034,30,376706.9897,27090.156796,477735.1932,387123.8073,-90611.3859,94,1241565.9902,59,21786.505357445923,1538.4937774447026,-0.000232,-1056.5539,0.8744,0.475761,-7.6352,-4.2598,-0.054664,-0.019325,-0.1033,0.0459,-0.113601,-0.052701,0.4694,0.912865,0.086358,0.106756
2023-02-11 00:00:00+00:00,10,1.3166,0.3313,1.0,47,393801.8932,-34932.1108,0.6687,34,263331.8145,20735.320597,74150.4843,56319.5944,-17830.8899,47,393801.8932,3,21719.1948889078,1521.926504421998,0.001281,-772.6409,-0.6029,0.325601,-6.5331,-5.3434,0.02067,-0.004949,-0.0315,-0.1934,0.074901,0.023103,-0.1841,0.866054,-0.046811,0.007908
2023-02-12 00:00:00+00:00,12,1.0922,0.2331,1.0,46,180770.1707,-40732.5404,0.7669,27,138636.2237,6207.522508,21994.9564,20138.9906,-1855.9658,46,180770.1707,7,21889.37675621623,1534.8711282406157,0.000249,-84.7783,-0.7548,0.230123,-0.8863,-2.6345,-0.006468,0.018819,0.0094,-0.1196,-0.018658,-0.003816,-0.6502,0.802363,-0.063691,-0.024144
2023-02-13 00:00:00+00:00,21,0.9522,0.5236,1.0,77,732297.2504,-26221.9669,0.4764,44,348901.5902,15135.454037,187004.1961,196391.464,9387.2679,77,732297.2504,12,21693.175621704675,1498.1439391399026,-0.001091,757.4482,0.7076,0.44192,7.0242,1.8616,0.05615,0.030543,-0.0276,-0.3319,0.13744,0.058144,0.0951,0.874681,0.072318,-0.038184
2023-02-14 00:00:00+00:00,31,0.9179,0.4207,1.0,100,608218.0192,-32913.7754,0.5793,58,352365.23,14465.550022,122446.7465,133406.0426,10959.2961,100,608218.0192,11,21916.865714035768,1523.0688990852589,0.000821,3023.2864,4.7846,0.295687,0.0767,-5.9502,0.007281,0.016487,0.0224,-0.1538,0.030019,0.008305,1.8863,0.847514,-0.027167,-0.01854
2023-02-15 00:00:00+00:00,24,4.422,0.3622,1.0,103,664610.7469,-58439.5863,0.6378,64,423885.6049,13361.193607,196326.8959,44398.2461,-151928.6498,103,664610.7469,15,22629.940533748,1576.7452501088412,-0.00197,-1586.9232,2.3346,0.350035,13.9448,4.6583,-0.085475,0.018128,0.1099,0.7123,-0.243734,-0.079618,0.6695,0.8177,-0.029813,0.015338
2023-02-16 00:00:00+00:00,36,1.3686,0.5215,1.0,117,628834.6611,-41845.2975,0.4785,66,300892.9515,11407.55877,189489.2326,138452.4771,-51036.7555,117,628834.6611,15,24616.19354841772,1690.380441751153,0.00015,124.6105,2.345,0.38829,0.5768,6.568,-0.004449,-0.029905,-0.0118,0.6101,0.004481,0.001627,0.8337,0.808341,-0.00936,-0.06634
2023-02-17 00:00:00+00:00,23,1.5427,0.4755,1.0,86,278120.8264,-32932.9746,0.5245,41,145887.0116,4390.170228,80229.4699,52004.3448,-28225.125,86,278120.8264,22,23995.983072548708,1670.725154894498,0.000225,-430.3385,1.714,0.312734,-8.4773,5.7258,-0.039144,-0.019833,-0.0134,0.4965,-0.111457,-0.031571,0.4448,0.786068,-0.022273,-0.061446
2023-02-18 00:00:00+00:00,15,0.5985,0.3625,1.0,65,305183.1282,-26416.176,0.6375,38,194563.0606,10604.205466,41416.6838,69203.3838,27786.7,65,305183.1282,12,24612.204546094614,1694.513146055412,0.000679,-889.3323,0.564,0.246869,-4.8139,7.445,0.017042,0.010441,-0.0439,0.139,0.101332,0.022499,-0.5186,0.786875,0.000807,-0.030826
2023-02-19 00:00:00+00:00,23,11.8738,0.5575,0.9483,57,250554.1535,-43923.6986,0.4425,39,116910.2678,8641.281343,135849.7587,11441.1347,-124408.624,71,264201.1611,9,24643.513909693287,1694.1351393721416,9.2e-05,-229.2587,0.2649,0.430825,-1.6954,6.6359,-0.055243,0.004126,0.1013,0.9526,-0.122588,-0.049367,-0.3777,0.751433,-0.035442,-0.056908
2023-02-20 00:00:00+00:00,19,1.375,0.3056,1.0,91,444307.1784,-48326.9778,0.6944,66,308536.6535,10348.388189,78603.1056,57167.4193,-21435.6863,91,444307.1784,6,24664.570973082,1697.0673147719335,2.2e-05,672.6962,1.1197,0.227776,5.179,4.7906,-0.031868,0.006082,-0.0427,0.5957,-0.134752,-0.027384,0.6756,0.790225,0.038792,0.004157
2023-02-21 00:00:00+00:00,15,1.2114,0.3226,1.0,99,417798.7635,-51733.6279,0.6774,79,282996.506,5908.826532,73844.7561,60957.5015,-12887.2546,99,417798.7635,5,24699.43413528521,1683.9792090833896,-0.000118,132.3304,1.2626,0.248444,1.7671,6.481,-0.027374,-0.00939,-0.0661,0.0506,-0.099045,-0.022322,1.1174,0.813276,0.023051,0.026401
2023-02-22 00:00:00+00:00,23,4.0838,0.2761,1.0,94,740871.4157,-47753.151,0.7239,61,536344.1125,23475.861626,164296.3073,40230.9959,-124065.3114,94,740871.4157,10,24036.03903193385,1634.7545996287206,0.000463,359.3166,1.6707,0.264275,2.198,-5.2658,-0.064384,-0.001349,0.0033,0.0774,-0.250429,-0.061419,0.6554,0.844384,0.031109,0.092952
2023-02-23 00:00:00+00:00,19,1.0492,0.5878,1.0,80,454855.3191,-41379.2557,0.4122,49,187495.1883,9826.472102,136889.8097,130470.321,-6419.4886,80,454855.3191,12,24133.74461189653,1656.1554201696788,-0.000717,236.7926,1.8945,0.408548,2.7886,-3.0539,-0.005644,0.010323,-0.1644,-1.2735,-0.006094,-0.002369,1.0745,0.840209,-0.004176,0.049984
2023-02-24 00:00:00+00:00,19,11.8231,0.4251,1.0,84,508907.1956,-63431.3231,0.5749,59,292577.0163,14031.189204,199459.888,16870.2913,-182589.5967,84,508907.1956,6,23669.13657531369,1633.674661300689,0.000587,-742.7236,0.9554,0.300621,-6.0717,-0.6483,-0.16583,0.006814,-0.0743,-1.8242,-0.575612,-0.161746,1.3553,0.84617,0.005962,0.032895
2023-02-25 00:00:00+00:00,9,5.0189,0.0992,0.9723,57,314542.8699,-70462.1408,0.9008,53,291422.9858,11113.823294,26761.1159,5332.0918,-21429.0241,66,323516.1934,4,23054.93672228316,1597.4001943096976,0.000662,-975.3886,-0.2562,0.134415,-7.8079,-3.6422,-0.047816,0.000676,-0.0269,-1.9615,-0.387642,-0.044301,1.9508,0.827996,-0.018174,-0.016388
2023-02-26 00:00:00+00:00,13,1.4349,0.3837,1.0,54,408433.791,-56687.4277,0.6163,35,251735.7147,12638.066351,92341.8543,64356.2219,-27985.6324,54,408433.791,6,23253.73938047085,1607.6029425839588,0.000336,-54.248,-0.3215,0.344338,-0.7454,-2.6921,0.009124,-0.008216,-0.0269,-2.0808,0.033178,0.010849,1.663,0.850621,0.022625,0.010413
2023-02-27 00:00:00+00:00,14,0.7121,0.4619,1.0,79,735700.9306,-45461.1594,0.5381,55,395861.1895,15973.487354,141345.7744,198493.9666,57148.1922,79,735700.9306,10,23460.485532043207,1637.284810895162,-0.000879,250.6357,-0.0048,0.399292,1.4846,-6.3866,0.070909,-0.023133,0.1037,-1.2512,0.194345,0.074436,0.6048,0.877029,0.026408,0.030859
2023-02-28 00:00:00+00:00,11,1.4254,0.1628,1.0,92,350282.4505,-45048.6529,0.8372,73,293264.0855,4947.870779,33509.037,23509.328,-9999.7089,92,350282.4505,8,23379.49532054036,1629.2514754869117,-0.00057,122.2468,0.1497,0.173282,0.98,-7.1738,-0.02625,0.000897,0.1897,0.2102,-0.149884,-0.022178,0.9266,0.801657,-0.075372,-0.026339
2023-03-01 00:00:00+00:00,17,2.6119,0.1183,1.0,79,453122.9285,-30741.5847,0.8817,55,399533.8409,26590.723311,38752.461,14836.6265,-23915.8345,79,453122.9285,7,23604.032148913506,1646.6127675273228,0.000293,694.2334,1.0243,0.169757,4.277,-5.0947,-0.045056,-0.014708,-0.0379,-0.0838,-0.272904,-0.040231,0.3772,0.821069,0.019413,-0.029552
2023-03-02 00:00:00+00:00,27,1.5589,0.5222,1.0,85,386296.8346,-36119.1971,0.4778,45,184571.193,9360.398578,122894.2085,78831.433,-44062.7755,85,386296.8346,13,23437.540401946044,1643.22676426359,-0.000263,-367.0131,0.5482,0.355144,-2.3112,-10.1946,-0.005785,0.007171,-0.1082,-0.9179,0.001255,0.000415,1.3643,0.812418,-0.008651,-0.064611
