date,eth_price
2023-01-01 00:00:00+00:00,1197.2154555125956
2023-01-02 00:00:00+00:00,1211.167918820006
2023-01-03 00:00:00+00:00,1213.685262179764
2023-01-04 00:00:00+00:00,1247.5529277919773
2023-01-05 00:00:00+00:00,1251.7403373496566
2023-01-06 00:00:00+00:00,1255.1818818254217
2023-01-07 00:00:00+00:00,1265.586280762738
2023-01-08 00:00:00+00:00,1265.0759908116536
2023-01-09 00:00:00+00:00,1317.308097836354
2023-01-10 00:00:00+00:00,1330.509031489935
2023-01-11 00:00:00+00:00,1335.2015566396856
2023-01-12 00:00:00+00:00,1404.8450279041456
2023-01-13 00:00:00+00:00,1416.4831733896642
2023-01-14 00:00:00+00:00,1536.122363042164
2023-01-15 00:00:00+00:00,1537.4910185312438
2023-01-16 00:00:00+00:00,1562.322499175243
2023-01-17 00:00:00+00:00,1571.422027339437
2023-01-18 00:00:00+00:00,1565.8997326013086
2023-01-19 00:00:00+00:00,1531.1049501474502
2023-01-20 00:00:00+00:00,1570.6402366822929
2023-01-21 00:00:00+00:00,1653.7879470406704
2023-01-22 00:00:00+00:00,1631.6655221228689
2023-01-23 00:00:00+00:00,1631.9601955614835
2023-01-24 00:00:00+00:00,1624.837614948234
2023-01-25 00:00:00+00:00,1554.9720966107575
2023-01-26 00:00:00+00:00,1608.7264287697103
2023-01-27 00:00:00+00:00,1584.84727625133
2023-01-28 00:00:00+00:00,1586.3602581724454
2023-01-29 00:00:00+00:00,1610.372471874327
2023-01-30 00:00:00+00:00,1603.1735079957975
2023-01-31 00:00:00+00:00,1578.8789548542584
2023-02-01 00:00:00+00:00,1589.5538524955073
2023-02-02 00:00:00+00:00,1673.2190967107704
2023-02-03 00:00:00+00:00,1650.3200478632134
2023-02-04 00:00:00+00:00,1667.2123221502727
2023-02-05 00:00:00+00:00,1651.8858736113318
2023-02-06 00:00:00+00:00,1634.0515959312197
2023-02-07 00:00:00+00:00,1642.7201039274894
2023-02-08 00:00:00+00:00,1667.8771499649852
2023-02-09 00:00:00+00:00,1622.3644201327654
2023-02-10 00:00:00+00:00,1538.4937774447026
2023-02-11 00:00:00+00:00,1521.926504421998
2023-02-12 00:00:00+00:00,1534.8711282406157
2023-02-13 00:00:00+00:00,1498.1439391399026
2023-02-14 00:00:00+00:00,1523.0688990852589
2023-02-15 00:00:00+00:00,1576.7452501088412
2023-02-16 00:00:00+00:00,1690.380441751153
2023-02-17 00:00:00+00:00,1670.725154894498
2023-02-18 00:00:00+00:00,1694.513146055412
2023-02-19 00:00:00+00:00,1694.1351393721416
2023-02-20 00:00:00+00:00,1697.0673147719335
2023-02-21 00:00:00+00:00,1683.9792090833896
2023-02-22 00:00:00+00:00,1634.7545996287206
2023-02-23 00:00:00+00:00,1656.1554201696788
2023-02-24 00:00:00+00:00,1633.674661300689
2023-02-25 00:00:00+00:00,1597.4001943096976
2023-02-26 00:00:00+00:00,1607.6029425839588
2023-02-27 00:00:00+00:00,1637.284810895162
2023-02-28 00:00:00+00:00,1629.2514754869117
2023-03-01 00:00:00+00:00,1646.6127675273228
2023-03-02 00:00:00+00:00,1643.22676426359
2023-03-03 00:00:00+00:00,1574.1812744553783
2023-03-04 00:00:00+00:00,1568.397739401086
2023-03-05 00:00:00+00:00,1569.9158206935217
2023-03-06 00:00:00+00:00,1566.995100982999
2023-03-07 00:00:00+00:00,1565.7268852608668
2023-03-08 00:00:00+00:00,1557.3348027840884
2023-03-09 00:00:00+00:00,1520.5487509531802
2023-03-10 00:00:00+00:00,1414.7456964520754
2023-03-11 00:00:00+00:00,1447.727246255862
2023-03-12 00:00:00+00:00,1486.4200343750342
2023-03-13 00:00:00+00:00,1627.1804411883834
2023-03-14 00:00:00+00:00,1705.0221533980691
2023-03-15 00:00:00+00:00,1682.5780243101262
2023-03-16 00:00:00+00:00,1663.3302659970998
2023-03-17 00:00:00+00:00,1730.1209788924832
2023-03-18 00:00:00+00:00,1812.4989531504773
2023-03-19 00:00:00+00:00,1798.750583535714
2023-03-20 00:00:00+00:00,1777.99679909236
2023-03-21 00:00:00+00:00,1781.9709361409114
2023-03-22 00:00:00+00:00,1794.0284386894482
2023-03-23 00:00:00+00:00,1783.305621770193
2023-03-24 00:00:00+00:00,1793.6858260125946
2023-03-25 00:00:00+00:00,1758.2123789216196
2023-03-26 00:00:00+00:00,1770.3420574880608
2023-03-27 00:00:00+00:00,1746.7314091352807
2023-03-28 00:00:00+00:00,1738.2710451741991
2023-03-29 00:00:00+00:00,1799.956628253436
2023-03-30 00:00:00+00:00,1795.2524865329376
2023-03-31 00:00:00+00:00,1811.9727448322608
2023-04-01 00:00:00+00:00,1825.085339293454
2023-04-02 00:00:00+00:00,1812.0884838563863
2023-04-03 00:00:00+00:00,1798.9202608482738
2023-04-04 00:00:00+00:00,1842.225513825252
2023-04-05 00:00:00+00:00,1907.656714782668
2023-04-06 00:00:00+00:00,1880.353101230768
2023-04-07 00:00:00+00:00,1862.8505473164944
2023-04-08 00:00:00+00:00,1866.102545301802
2023-04-09 00:00:00+00:00,1848.5285552050084
2023-04-10 00:00:00+00:00,1868.8408808409288
2023-04-11 00:00:00+00:00,1913.4588858210263
2023-04-12 00:00:00+00:00,1890.4133595197973
2023-04-13 00:00:00+00:00,1968.7518376994387
2023-04-14 00:00:00+00:00,2099.062291805431
2023-04-15 00:00:00+00:00,2097.9782973860024
2023-04-16 00:00:00+00:00,2100.6023043907976
2023-04-17 00:00:00+00:00,2087.6901878050635
2023-04-18 00:00:00+00:00,2092.7173705230352
2023-04-19 00:00:00+00:00,2021.7175937919053
2023-04-20 00:00:00+00:00,1949.3721845458
2023-04-21 00:00:00+00:00,1907.937082593996
2023-04-22 00:00:00+00:00,1862.2121553088425
2023-04-23 00:00:00+00:00,1864.933112893617
2023-04-24 00:00:00+00:00,1849.2612578542155
2023-04-25 00:00:00+00:00,1832.1954071823395
2023-04-26 00:00:00+00:00,1895.203279481425
2023-04-27 00:00:00+00:00,1899.5887990319527
2023-04-28 00:00:00+00:00,1903.109467484509
2023-04-29 00:00:00+00:00,1902.209518155596
2023-04-30 00:00:00+00:00,1906.1909121190813
2023-05-01 00:00:00+00:00,1844.2042545675893
2023-05-02 00:00:00+00:00,1844.315743693665
2023-05-03 00:00:00+00:00,1867.9342486945989
2023-05-04 00:00:00+00:00,1893.7858101346112
2023-05-05 00:00:00+00:00,1929.8480764735173
2023-05-06 00:00:00+00:00,1933.050262152934
2023-05-07 00:00:00+00:00,1909.580501305987
2023-05-08 00:00:00+00:00,1858.6756745944967
2023-05-09 00:00:00+00:00,1845.0202082493868
2023-05-10 00:00:00+00:00,1851.23881271409
2023-05-11 00:00:00+00:00,1815.6678660629168
2023-05-12 00:00:00+00:00,1775.5459706189413
2023-05-13 00:00:00+00:00,1802.411363141392
2023-05-14 00:00:00+00:00,1803.4547692875856
2023-05-15 00:00:00+00:00,1825.281496618767
2023-05-16 00:00:00+00:00,1817.7982917949955
2023-05-17 00:00:00+00:00,1813.80575541863
2023-05-18 00:00:00+00:00,1815.7063310167343
2023-05-19 00:00:00+00:00,1809.033428248008
2023-05-20 00:00:00+00:00,1814.9137851415248
2023-05-21 00:00:00+00:00,1813.6024555362608
2023-05-22 00:00:00+00:00,1812.2957293132404
2023-05-23 00:00:00+00:00,1850.101324192144
2023-05-24 00:00:00+00:00,1814.3967175351152
2023-05-25 00:00:00+00:00,1792.6592588712747
2023-05-26 00:00:00+00:00,1818.07500437892
